id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
887531195116696524,https://www.airbnb.com/rooms/887531195116696524,20240926145735,2024-09-26,city scrape,Chambre Double n°1 Hôtel Les Nations 3*,"In the heart of the City of Geneva, Hotel Les Nations has a quiet location close to two large parks. From there you reach Cornavin Station in just 5 minutes and in a few steps you can reach international organizations.<br /><br />The hotel has 73 modern rooms with an attractive design. We are also equipped with free wifi.",Located close to Cornavin station and international organizations.,https://a0.muscache.com/pictures/miso/Hosting-887531195116696524/original/43b2726e-5e95-4a28-8d32-136f9134ee14.jpeg,513912311,https://www.airbnb.com/users/show/513912311,Fassbindhotels,2023-05-09,,"",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_x_medium,,9,9,['phone'],t,t,"Genève, Switzerland",Commune de Genève,,46.21638,6.13301,Room in hotel,Private room,2,1.0,1 bath,1,1,"[""Room-darkening shades"", ""Safe"", ""Bathtub"", ""Exterior security cameras on property"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Hot water kettle"", ""Smoke alarm"", ""Elevator"", ""Shower gel"", ""Clothing storage: closet"", ""Central heating"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Shampoo"", ""Coffee maker"", ""Iron"", ""Paid parking garage on premises \u2013 1 space"", ""Pets allowed"", ""TV"", ""Hot water"", ""Wifi"", ""Crib - available upon request"", ""Dedicated workspace"", ""Body soap"", ""Microwave"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Bed linens""]",$120.00,2,7,2,2,1125,1125,2.0,1125.0,,t,17,31,57,57,2024-09-26,5,3,0,2023-05-29,2024-07-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,9,0,9,0,0.31
887589023340895136,https://www.airbnb.com/rooms/887589023340895136,20240926145735,2024-09-26,city scrape,Chambres côte à côte n°1 Hôtel Les Nations 3*,"In the heart of the City of Geneva, Hotel Les Nations has a quiet location close to two large parks. From there you reach Cornavin Station in just 5 minutes and in a few steps you can reach international organizations.<br /><br />The hotel has 73 modern rooms with an attractive design. We are also equipped with free wifi.",Located close to Cornavin station and international organizations.,https://a0.muscache.com/pictures/miso/Hosting-887589023340895136/original/01b7bd63-be6e-48c1-bad8-f3eeeee7df6c.jpeg,513912311,https://www.airbnb.com/users/show/513912311,Fassbindhotels,2023-05-09,,"",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_x_medium,,9,9,['phone'],t,t,"Genève, Switzerland",Commune de Genève,,46.21611,6.13386,Room in hotel,Private room,4,2.0,2 shared baths,2,3,"[""Room-darkening shades"", ""Safe"", ""Bathtub"", ""Exterior security cameras on property"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Hot water kettle"", ""Smoke alarm"", ""Elevator"", ""Shower gel"", ""Central heating"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Shampoo"", ""Iron"", ""Paid parking garage on premises \u2013 1 space"", ""Pets allowed"", ""TV"", ""Wifi"", ""Crib - available upon request"", ""Dedicated workspace"", ""Body soap"", ""Microwave"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Bed linens""]",$180.00,2,7,2,2,1125,1125,2.0,1125.0,,t,17,31,57,57,2024-09-26,7,4,0,2023-07-16,2024-08-12,4.86,5.0,4.43,4.86,5.0,4.57,4.71,,t,9,0,9,0,0.48
887614541730096446,https://www.airbnb.com/rooms/887614541730096446,20240926145735,2024-09-26,city scrape,Chambre Triple Hôtel Les Nations 3*,"In the heart of the City of Geneva, Hotel Les Nations has a quiet location close to two large parks. From there you reach Cornavin Station in just 5 minutes and in a few steps you can reach international organizations.<br /><br />The hotel has 73 modern rooms with an attractive design. We are also equipped with free wifi.",Located close to Cornavin station and international organizations.,https://a0.muscache.com/pictures/miso/Hosting-887614541730096446/original/12fe59c6-a070-4f44-b150-5d3fc2589172.jpeg,513912311,https://www.airbnb.com/users/show/513912311,Fassbindhotels,2023-05-09,,"",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-513912311/original/0692335c-12cc-4a1b-9e11-47c68bd87804.png?aki_policy=profile_x_medium,,9,9,['phone'],t,t,"Genève, Switzerland",Commune de Genève,,46.21528,6.13248,Room in hotel,Private room,3,1.0,1 bath,1,3,"[""Room-darkening shades"", ""Safe"", ""Bathtub"", ""Exterior security cameras on property"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Hot water kettle"", ""Smoke alarm"", ""Elevator"", ""Shower gel"", ""Central heating"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Shampoo"", ""Iron"", ""Paid parking garage on premises \u2013 1 space"", ""Pets allowed"", ""TV"", ""Hot water"", ""Wifi"", ""Crib - available upon request"", ""Dedicated workspace"", ""Body soap"", ""Microwave"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Bed linens""]",$160.00,2,7,2,2,1125,1125,2.0,1125.0,,t,17,31,57,57,2024-09-26,2,0,0,2023-07-09,2023-08-25,4.0,4.5,4.5,5.0,4.0,4.0,4.0,,t,9,0,9,0,0.13
887731590737928446,https://www.airbnb.com/rooms/887731590737928446,20240926145735,2024-09-26,city scrape,"Roof Top, Four Season view ‼️","Charming rooftop studio , just renewed , 50 meters from the Four Season Hotel , 200 meters from Cornavin train station. Bright , cozy, with a unique location .. perfect for your stay in the center of Geneva . Tram stop in front of the building ! See you soon 🔜 ( we have wi fi ! ) <br />the building has the elevator",,https://a0.muscache.com/pictures/miso/Hosting-887731590737928446/original/61a11384-4c66-44d6-8893-9307cbdfc29f.jpeg,493714228,https://www.airbnb.com/users/show/493714228,Andrea,2023-01-01,"Geneva, Switzerland","",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/c0d6d132-2177-4b1a-a955-bcc227462aff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c0d6d132-2177-4b1a-a955-bcc227462aff.jpg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,,Commune de Genève,,46.20729,6.14783,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Kitchen"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Shower gel"", ""Cleaning products"", ""Central heating"", ""Shampoo"", ""Iron"", ""Freezer"", ""Miele oven"", ""Cooking basics"", ""Private entrance"", ""Coffee"", ""Wine glasses"", ""Lake access"", ""Hot water"", ""Wifi"", ""Portable fans"", ""Dedicated workspace"", ""Dining table"", ""Induction stove"", ""Lockbox"", ""Body soap"", ""Dishwasher"", ""Paid parking on premises"", ""Essentials"", ""Washer"", ""Self check-in"", ""Bed linens"", ""Extra pillows and blankets""]",$168.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,259,2024-09-26,60,36,1,2023-05-23,2024-09-19,4.72,4.72,4.83,4.92,4.8,4.9,4.62,,t,1,1,0,0,3.65
888087497245034736,https://www.airbnb.com/rooms/888087497245034736,20240926145735,2024-09-26,city scrape,Chambre lit double,"Quiet room close to the city center, cultural life and night Genevoise. <br />Friendly and friendly hosts.<br /><br />Breakfast offered<br /><br />☕️safe care and kindness⭐️",,https://a0.muscache.com/pictures/2ee1d004-5d82-476c-bd5b-11d493416d19.jpg,242457268,https://www.airbnb.com/users/show/242457268,Cam,2019-02-11,"Geneva, Switzerland","Bonjour,
une jolie chambre de libre pour arranger quelqu’un quelques jours, lors de divers séjours.
Appartement à proximité de tout, très bonne situation géographique à Genève. 

Possibilité d’utiliser la cuisine.

Personne très chaleureuse et bienveillante. 
Safe place

Pour plus d’info n’hésitez pas à me contacter! ⭐️",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-242457268/original/46c8c9ee-18b5-4ae7-92a3-6545c5843066.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-242457268/original/46c8c9ee-18b5-4ae7-92a3-6545c5843066.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Commune de Genève,,46.20079553334244,6.139409802854061,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1,1,"[""Kitchen"", ""Lock on bedroom door"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water kettle"", ""Shower gel"", ""Coffee maker"", ""Oven"", ""Host greets you"", ""Cooking basics"", ""Lake access"", ""Stove"", ""Body soap"", ""Microwave"", ""Long term stays allowed"", ""Bed linens""]",$92.00,1,7,1,1,1125,1125,1.0,1125.0,,t,12,42,72,72,2024-09-26,38,32,1,2023-05-20,2024-09-08,4.95,4.87,4.92,5.0,4.97,4.97,4.87,,t,1,0,1,0,2.30
888968727765828953,https://www.airbnb.com/rooms/888968727765828953,20240926145735,2024-09-26,previous scrape,"Villa ""Harmonie"" Versoix, Genève","Villa Harmonie is a cozy house in a residential area of Versoix. It is close to the lake, the forest and rivers, international organizations, the airport and the train.","Villa Harmonie is a cozy house located in a residential area of the city of Versoix 10 km from the center of Geneva.<br />It is close to the lake, the forest and rivers, international organizations, the airport and the train.",https://a0.muscache.com/pictures/miso/Hosting-888968727765828953/original/50d268da-148f-46f5-a104-f4345b6ffe59.jpeg,12951675,https://www.airbnb.com/users/show/12951675,Gabrielle,2014-03-09,"Versoix, Switzerland","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/User-12951675/original/8117940e-da32-4d24-9f0a-0836d48a7e23.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-12951675/original/8117940e-da32-4d24-9f0a-0836d48a7e23.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Versoix, Genève, Switzerland",Versoix,,46.28119,6.15712,Entire home,Entire home/apt,8,,2 baths,4,,"[""Dedicated workspace"", ""Kitchen"", ""Iron"", ""BBQ grill"", ""Indoor fireplace"", ""Free parking on premises"", ""Outdoor dining area"", ""Fire extinguisher"", ""Smoking allowed"", ""Host greets you"", ""Hair dryer"", ""Garden view"", ""Washer"", ""TV"", ""Wifi""]",,15,90,15,15,90,90,15.0,90.0,,t,0,0,0,0,2024-09-26,2,2,0,2023-12-16,2024-06-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.21
889190622065558997,https://www.airbnb.com/rooms/889190622065558997,20240926145735,2024-09-26,city scrape,Maison atypique proche du lac,"Our pretty wooden house is located in the charming village of Hermance (14 km from Geneva), which is famous for its authenticity and picturesque character. It is 100 m from the lake, which offers stunning views and a multitude of outdoor activities.<br /><br />With these three floors that each have their own vibe and style, you can relax in the warm and comfortable lounge, prepare tasty meals in the well-equipped kitchen, or relax in the spacious room.","Renowned village and classified historical heritage. The house is 100m from the lake and a grass beach, it is very convenient to go there at any time of the day. The view is beautiful from the lake, views of the Swiss mountains. The harbor fishery allows you to buy fresh fish, including the famous ""lake perches"", which you can cook the same evening. There are 4 restaurants in the village to satisfy all tastes.",https://a0.muscache.com/pictures/miso/Hosting-889190622065558997/original/03f0cdf9-c904-4eaa-8d9d-cecda1ca0476.jpeg,105728074,https://www.airbnb.com/users/show/105728074,Vincent,2016-11-30,"Geneva, Switzerland","",within a few hours,100%,0%,f,https://a0.muscache.com/im/pictures/user/3674f287-243a-4229-8f90-77dc15efc76d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3674f287-243a-4229-8f90-77dc15efc76d.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Hermance, Genève, Switzerland",Hermance,,46.3022722,6.2441442,Entire home,Entire home/apt,4,1.5,1.5 baths,1,2,"[""Kitchen"", ""Room-darkening shades"", ""Indoor fireplace"", ""Paid street parking off premises"", ""Refrigerator"", ""Portable air conditioning"", ""Dishes and silverware"", ""Hair dryer"", ""Baking sheet"", ""Private patio or balcony"", ""Hot water kettle"", ""Stainless steel oven"", ""Hangers"", ""Smoke alarm"", ""Shower gel"", ""Coffee maker: pour-over coffee"", ""Bread maker"", ""Cleaning products"", ""Blender"", ""Central heating"", ""Barbecue utensils"", ""Beach access \u2013 Beachfront"", ""Free street parking"", ""Clothing storage: closet, wardrobe, and dresser"", ""Board games"", ""Arcade games"", ""Shampoo"", ""Iron"", ""Outdoor dining area"", ""Freezer"", ""Cooking basics"", ""Private entrance"", ""Coffee"", ""Wine glasses"", ""Books and reading material"", ""Lake access"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Portable fans"", ""Lockbox"", ""Dining table"", ""Drying rack for clothing"", ""Induction stove"", ""BBQ grill"", ""Body soap"", ""Dishwasher"", ""Waterfront"", ""Essentials"", ""Long term stays allowed"", ""Outdoor furniture"", ""Washer"", ""Self check-in"", ""Bed linens"", ""Toaster"", ""Extra pillows and blankets""]",$127.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,1,1,1,16,2024-09-26,7,1,0,2023-07-08,2023-10-05,4.57,4.71,4.43,4.57,5.0,5.0,4.0,,f,1,1,0,0,0.47
889803400891060741,https://www.airbnb.com/rooms/889803400891060741,20240926145735,2024-09-26,previous scrape,Grande chambre avec balcon,"Spacious, bright room overlooking a quiet street, a river and the forest of Bois de la Bâtie.<br /><br />Public transport and shops nearby. <br /><br />Parks nearby and descent to the Rhone 5min walk.<br /><br /><br />From the airport bus 10, stop “Guye” and walk 10.<br />From train station bus 9 direction Lignon and stop ""Jean-Jacques""<br /><br />Supermarkets near by.<br /><br />Taxi from the airport: +/- CHF 40. -",,https://a0.muscache.com/pictures/miso/Hosting-889803400891060741/original/12ef226d-d39b-417d-a08e-1719544422d9.jpeg,514424888,https://www.airbnb.com/users/show/514424888,Adela,2023-05-12,"Geneva, Switzerland","",within a few hours,100%,75%,f,https://a0.muscache.com/im/pictures/user/c7b2f025-d446-4a01-a257-88ec1f1ca45b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7b2f025-d446-4a01-a257-88ec1f1ca45b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.2033763,6.1231588,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Kitchen"", ""Room-darkening shades"", ""Lock on bedroom door"", ""Refrigerator"", ""Piano"", ""Smoking allowed"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Smoke alarm"", ""Elevator"", ""Stainless steel double oven"", ""Cleaning products"", ""Central heating"", ""Paid washer \u2013 In building"", ""Board games"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Iron"", ""Patio or balcony"", ""Freezer"", ""Mountain view"", ""Host greets you"", ""Cooking basics"", ""Wine glasses"", ""Lake access"", ""River view"", ""Hot water"", ""Wifi"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Dishwasher"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Toaster"", ""Clothing storage: closet and wardrobe"", ""Extra pillows and blankets""]",,2,30,2,2,30,30,2.0,30.0,,t,0,0,0,0,2024-09-26,4,3,2,2023-07-29,2024-09-14,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,f,1,0,1,0,0.28
890522319558882693,https://www.airbnb.com/rooms/890522319558882693,20240926145735,2024-09-26,previous scrape,studio a la frontière suisse.,"refurbished studio on the ground floor, with a balcony 1 min from the Swiss border.",,https://a0.muscache.com/pictures/4a32acfb-16a9-4d0b-82a7-54c9d0cd75f4.jpg,514561051,https://www.airbnb.com/users/show/514561051,Irfan,2023-05-13,"Fillinges, France","",N/A,N/A,N/A,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Thônex,,46.18252,6.19294,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Free parking on premises"", ""Hair dryer"", ""TV"", ""Smoke alarm""]",,365,1125,365,365,1125,1125,365.0,1125.0,,t,0,0,0,0,2024-09-26,1,0,0,2023-06-17,2023-06-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.06
890936843961840848,https://www.airbnb.com/rooms/890936843961840848,20240926145735,2024-09-26,previous scrape,Chambre - Gare Cornavin,"Cozy room. <br /><br /> We are a FUN and LGBTIQ+ caring roommate that will give you tips about all of Geneva. <br /><br />The values of inclusion and respect for all people* of gender, sexual orientation, diverse and varied are at the center of our concerns. <br /><br />Attention: Smoking apartment in kitchen. Not accessible to people with limited mobility. 4th floor without elevator. Not not not not suitable for children.",,https://a0.muscache.com/pictures/hosting/Hosting-890936843961840848/original/28cc6377-c7ff-4332-966c-7afddbe6d1d2.jpeg,3396833,https://www.airbnb.com/users/show/3396833,Béatrice,2012-08-28,"Geneva, Switzerland","Je suis une personne accueillante, une genevoise avérée, bienveillante et respectueuse.
Nous sommes une colocation de professionnelles, d'artistes, d'organisatrices d'événements et de bonnes vivantes.",within an hour,100%,76%,t,https://a0.muscache.com/im/pictures/user/User-3396833/original/e33996a5-9074-4411-a626-14bf3f0328c6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-3396833/original/e33996a5-9074-4411-a626-14bf3f0328c6.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,,Commune de Genève,,46.20971,6.13985,Private room in rental unit,Private room,2,,1 bath,,,"[""Dedicated workspace"", ""Kitchen"", ""Smoking allowed"", ""Host greets you"", ""Washer"", ""Pets allowed"", ""Wifi""]",,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,0,2024-09-26,22,12,2,2023-05-23,2024-09-13,4.73,4.82,4.91,4.91,4.82,4.77,4.32,,f,1,0,1,0,1.34
890986396120437360,https://www.airbnb.com/rooms/890986396120437360,20240926145735,2024-09-26,city scrape,Cozy luminous apartment & romm in 100m2 duplex!,Stylish & cosy duplex close to train station and must-see destinations in Geneva!,"30 mts walk to Coop, Migros and Aldi supermarkets. <br />Very calm street, 2 minutes walk from te servette public transport stop to tram 14 and 18, and bus 3, with access to Old Town Geneva center in 12 minutes.",https://a0.muscache.com/pictures/10473b04-8117-442b-ae83-f8f93dc8c756.jpg,15495526,https://www.airbnb.com/users/show/15495526,Elea,2014-05-13,"Geneva, Switzerland","Hello ! I’m happy to provide you a warm welcoming to your shared stay with me! 
I’m a cook, veggie food and beverages manager and wine lover !",within a day,67%,N/A,f,https://a0.muscache.com/im/pictures/user/ea998003-abe5-4511-99bb-fe9a4e66ae73.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ea998003-abe5-4511-99bb-fe9a4e66ae73.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Genève, Switzerland",Commune de Genève,,46.21304,6.13295,Entire condo,Entire home/apt,2,1.0,1 bath,2,1,"[""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Free parking on premises"", ""First aid kit"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi""]",$130.00,7,365,7,7,365,365,7.0,365.0,,,23,53,83,173,2024-09-26,0,0,0,,,,,,,,,,,f,1,1,0,0,
891281538238839731,https://www.airbnb.com/rooms/891281538238839731,20240926145735,2024-09-26,city scrape,l'Iris B,"The Iris is part of a listed 18th century building. It is 150 m from the Place du Marché, served by Tram 12-18, 3 km as the crow flies from Cornavin train station and 6 km from the airport. The neighborhood is lively and unstilted. It offers gourmet as well as rustic culinary services. It allows joggers to escape in a few strides to find themselves in the countryside at the edge of the coolness of a river. Enjoy a stylish experience at this centrally-located place.",,https://a0.muscache.com/pictures/miso/Hosting-891281538238839731/original/8fd43787-7e01-4bc9-abe1-927eca84b47f.jpeg,53399204,https://www.airbnb.com/users/show/53399204,Dominique,2016-01-05,"Les Houches, France","",within a day,100%,36%,f,https://a0.muscache.com/im/pictures/user/b9988c72-c20e-4c9a-b5f8-2a520fb1e7b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b9988c72-c20e-4c9a-b5f8-2a520fb1e7b5.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone', 'work_email']",t,t,,Carouge,,46.182417294478824,6.141165961376944,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Paid parking on premises"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Luggage dropoff allowed"", ""Wifi"", ""Shampoo""]",$118.00,3,60,3,3,60,60,3.0,60.0,,t,0,0,1,5,2024-09-26,0,0,0,,,,,,,,,,,f,2,2,0,0,
892564198824256724,https://www.airbnb.com/rooms/892564198824256724,20240926145735,2024-09-26,city scrape,Relax,"Enjoy the simplicity of this quiet, central home.",,https://a0.muscache.com/pictures/654878b8-ecfe-4ec2-a21d-9ad1e5f8a8a0.jpg,514999049,https://www.airbnb.com/users/show/514999049,Maribel,2023-05-16,,"",within an hour,90%,100%,f,https://a0.muscache.com/im/pictures/user/User-514999049/original/258a6e63-5cd7-4655-a8c1-9dcb03975016.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-514999049/original/258a6e63-5cd7-4655-a8c1-9dcb03975016.jpeg?aki_policy=profile_x_medium,,1,2,['phone'],t,t,,Commune de Genève,,46.21516,6.15112,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Kitchen"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Laundromat nearby"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Cleaning products"", ""Central heating"", ""Mini fridge"", ""Coffee maker"", ""Iron"", ""Host greets you"", ""Cooking basics"", ""Books and reading material"", ""TV"", ""Lake access"", ""Hot water"", ""Wifi"", ""Dedicated workspace"", ""Body soap"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets""]",$84.00,3,30,3,3,1125,1125,3.0,1125.0,,t,14,20,20,20,2024-09-26,14,13,2,2023-05-25,2024-09-20,4.86,4.79,4.71,4.93,4.86,4.79,4.57,,f,1,1,0,0,0.86
892762509948044237,https://www.airbnb.com/rooms/892762509948044237,20240926145735,2024-09-26,previous scrape,Studio confortable avec Parking privé & Piscine,"Fully renovated and equipped studio with outdoor pool, wooded garden and children's play area. Ideal for work or leisure stays.<br />A stone's throw from tram 14 and 18 as well as bus 57. Close to all amenities (shopping center, airport, CERN, Hospital). <br />Private underground parking (box) available. Also, many spots available outside (car, bike, motorcycle).",,https://a0.muscache.com/pictures/miso/Hosting-892762509948044237/original/013fcfaa-16f2-43a8-aefc-401d6c12a246.jpeg,47333946,https://www.airbnb.com/users/show/47333946,Constance,2015-10-24,"Geneva, Switzerland","",within a few hours,100%,93%,f,https://a0.muscache.com/im/pictures/user/82978013-a130-495d-bfe5-f570f5b04ec7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/82978013-a130-495d-bfe5-f570f5b04ec7.jpg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,,Meyrin,,46.23042,6.07956,Entire rental unit,Entire home/apt,2,,1 bath,,,"[""Kitchen"", ""Room-darkening shades"", ""Paid street parking off premises"", ""Refrigerator"", ""Dishes and silverware"", ""Free residential garage on premises \u2013 1 space"", ""Hair dryer"", ""Baking sheet"", ""Hot water kettle"", ""Children\u2019s books and toys"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Clothing storage: closet"", ""Cleaning products"", ""Ping pong table"", ""Central heating"", ""Backyard"", ""Crib"", ""Shampoo"", ""Coffee maker"", ""Oven"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Freezer"", ""Shared outdoor pool - available seasonally, heated"", ""Cooking basics"", ""Private entrance"", ""Coffee"", ""Wine glasses"", ""Books and reading material"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Portable fans"", ""Dedicated workspace"", ""Dining table"", ""Drying rack for clothing"", ""Lockbox"", ""Body soap"", ""Free washer \u2013 In unit"", ""Paid parking on premises"", ""Essentials"", ""Long term stays allowed"", ""Self check-in"", ""Outdoor playground"", ""Bed linens"", ""Free street parking"", ""Extra pillows and blankets""]",,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-09-26,29,5,0,2023-05-20,2024-05-03,4.86,4.86,4.76,4.93,4.97,4.79,4.79,,f,1,1,0,0,1.75
